uuid,adm4_pcode,date,freq,osm_wetland_nearest,osm_reservoir_nearest,osm_water_nearest,osm_riverbank_nearest,osm_dock_nearest,osm_river_nearest,osm_stream_nearest,osm_canal_nearest,osm_drain_nearest
OSMWB001252,PH063022152,2014-01-01,Y,4385.390649286265,9311.436759095915,0.0,2915.3063456433056,10000.0,0.0,6.616192644467496,2742.3820347988426,7553.479349805138
OSMWB001253,PH063022040,2014-01-01,Y,2109.4987851574983,10000.0,1390.89001131657,987.0867866183104,7268.488811233213,0.0,325.3816086737201,1441.7794284690774,8039.390678536612
OSMWB001254,PH063022020,2014-01-01,Y,1549.6392669390048,10000.0,283.64741743208344,0.0,3204.378646520437,5.918842361912263,254.947301315736,2665.277520354918,9019.067620044429
OSMWB001255,PH063022109,2014-01-01,Y,2160.051398112906,10000.0,0.0,670.0689834462358,10000.0,0.0,622.2941611277025,5125.152177986031,10000.0
OSMWB001256,PH063022110,2014-01-01,Y,1093.3797488869573,10000.0,0.0,0.0,5231.124523055449,1177.9885093807948,3142.2926747360066,1874.659189797017,10000.0
OSMWB001257,PH063022149,2014-01-01,Y,450.4526277509424,10000.0,214.0520281148445,86.74596566619545,6346.408862563531,513.6748546258468,3579.062531716296,1687.4537196659824,10000.0
OSMWB001258,PH063022052,2014-01-01,Y,729.087033031508,10000.0,183.0056986307611,50.88356279436171,5611.509249870196,747.7235248154277,3238.3117258303705,1400.1766720398562,10000.0
OSMWB001259,PH063022138,2014-01-01,Y,1212.0078518240018,10000.0,743.7134208832596,547.0148854163277,3889.310780156052,624.3763483348014,1650.4539651009266,2062.535145564278,10000.0
OSMWB00125A,PH063022176,2014-01-01,Y,0.0,10000.0,0.0,0.0,6492.817429139864,0.0,2247.959184474673,974.083760846923,10000.0
OSMWB00125B,PH063022179,2014-01-01,Y,2581.914190585469,8612.40961763098,534.444691066976,1146.993653267898,9514.332793967602,1179.5107392367213,0.0,0.0,2625.749423878727
OSMWB00125C,PH063022054,2014-01-01,Y,600.8914028241364,10000.0,390.9482925998497,209.08728704596112,4106.796223932501,267.6726284333143,1227.841654942593,1486.2583447450354,9571.88026328992
OSMWB00125D,PH063022092,2014-01-01,Y,978.9778490689664,10000.0,325.5585168693347,0.0,3739.9177068358,0.0,415.3633142075246,2168.64966160524,8863.712070597661
OSMWB00125E,PH063022132,2014-01-01,Y,758.2333070023766,10000.0,0.0,0.0,3561.839977461576,0.0,458.3731462162123,1881.899388484749,8896.957253508861
OSMWB00125F,PH063022085,2014-01-01,Y,143.23839346760457,10000.0,438.31680776301926,0.0,4808.141395871562,0.0,1134.8695561527145,1186.0231647217,8563.304824607976
OSMWB001260,PH063022160,2014-01-01,Y,0.0,10000.0,0.0,0.0,5805.09469622837,0.0,1209.031519885236,0.0,8993.288031231228
OSMWB001261,PH063022134,2014-01-01,Y,76.96104795268009,10000.0,75.5424035776304,302.26082385977645,8649.043423049527,419.0712803837784,2754.252859922361,4245.529621260866,10000.0
OSMWB001262,PH063022035,2014-01-01,Y,591.131328279183,10000.0,349.65304912232034,300.4382624077678,5479.083165976112,696.7147149601063,2918.455700110327,1299.536974399056,10000.0
OSMWB001263,PH063022029,2014-01-01,Y,1400.5026326437703,10000.0,543.4054813144568,0.0,5094.717228616442,0.0,329.2530892182989,2042.1424727238625,6901.09108055298
OSMWB001264,PH063022194,2014-01-01,Y,0.0,10000.0,0.0,0.0,8549.022106445493,589.9255596161979,2379.705014653277,4356.223235283053,10000.0
OSMWB001265,PH063022144,2014-01-01,Y,3672.318953122882,9890.352609520249,1138.769879257847,1875.7676677988904,9233.034002013048,0.0,0.0,2798.234020068285,7640.2153366342845
OSMWB001266,PH063022095,2014-01-01,Y,915.4337157720842,10000.0,112.9347112498926,168.48656186042948,5076.54015306267,48.59186151781277,926.4003867652528,1712.5083964978096,7523.384907870646
OSMWB001267,PH063022164,2014-01-01,Y,459.4036987623238,10000.0,0.0,0.0,9266.14994173391,0.0,2059.8638397230307,4635.693874365758,10000.0
OSMWB001268,PH063022158,2014-01-01,Y,0.0,10000.0,0.0,0.0,6075.559863475415,0.0,2847.696754638893,793.4590970035138,10000.0
OSMWB001269,PH063022197,2014-01-01,Y,860.482323642999,10000.0,913.6140643702296,626.3572452732886,4603.67854942038,815.9462843612109,2141.7384015130733,1580.034158359991,10000.0
OSMWB00126A,PH063022114,2014-01-01,Y,0.0,10000.0,0.0,0.0,4971.364295928286,0.0,1542.348342053631,7.188801866105653,8852.645441052697
OSMWB00126B,PH063022183,2014-01-01,Y,468.5637313211649,10000.0,206.458614463578,0.0,4627.524477552097,0.0,0.0,2435.7983572846115,5841.840741034162
OSMWB00126C,PH063022099,2014-01-01,Y,591.6799957163698,10000.0,0.0,361.6701353527332,5076.54015306267,192.6056781064368,1078.3558524923153,1347.917136088654,7700.586947007013
OSMWB00126D,PH063022077,2014-01-01,Y,1095.061965734789,10000.0,333.9317713650408,678.5465028582911,5566.270531610218,0.0,1006.0345760360204,1580.4857186137335,7389.726469056121
OSMWB00126E,PH063022123,2014-01-01,Y,1035.0523333253957,10000.0,802.4794456322296,628.0044447002861,4098.139484376392,710.9652238781,1718.6909876202951,1859.211695777032,10000.0
OSMWB00126F,PH063022150,2014-01-01,Y,54.2916000807763,10000.0,253.2121757918934,84.57902189354677,5198.0873276607845,153.5954049041267,2330.5415555295986,773.7730717427788,9932.792660260871
OSMWB001270,PH063022122,2014-01-01,Y,1469.6987038572197,10000.0,357.1258110242703,151.99819943234232,3335.6043459317134,230.77637755725843,1212.903806893712,2372.499642270408,9886.623908754147
OSMWB001271,PH063022038,2014-01-01,Y,1716.9882978968594,10000.0,425.360467876457,0.0,2469.203933559154,0.0,345.1085353186596,2829.100346498919,9200.1685579057
OSMWB001272,PH063022196,2014-01-01,Y,1911.4971845761324,10000.0,722.1888074625386,1520.8033625425803,8343.300333793526,774.744394147757,584.0496884349922,2089.207757532899,9414.422846590827
OSMWB001273,PH063022167,2014-01-01,Y,8.497784592659956,10000.0,182.7399481259721,0.0,8350.564678042076,1138.2429761252115,3181.3362455053566,4375.991557898684,10000.0
OSMWB001274,PH063022182,2014-01-01,Y,2136.630328245887,10000.0,1297.454863747308,851.4488231713035,7228.584029316855,24.27771634539781,830.9631872254569,1340.4255386947605,8192.723914545108
OSMWB0012FC,PH063022034,2014-01-01,Y,2164.203045283244,10000.0,1252.4387387319082,856.4463711111578,7131.7958112654405,89.56136547752105,1100.7767380789196,1410.8402383788257,8098.452667180281
OSMWB0012FD,PH063022074,2014-01-01,Y,622.7560680739342,10000.0,849.5984016042435,516.4147757218773,4683.560006010853,561.2866761583601,2086.0570515887284,1294.1963609492311,10000.0
OSMWB0012FE,PH063022014,2014-01-01,Y,841.7557110448579,10000.0,77.60515903891267,397.78056875706585,4199.640358976131,477.1181929445028,261.96895703885457,1973.201976782106,8123.579795357049
OSMWB0012FF,PH063022030,2014-01-01,Y,1576.397452766698,10000.0,0.0,382.6473881203791,8342.373697891746,0.0,1592.0343822967088,2311.646231053533,9605.91779894147
OSMWB001300,PH063022024,2014-01-01,Y,2501.710173987636,9515.697342361836,1078.4264454299766,0.0,8162.273685081179,0.0,1557.733250483703,1208.9102646191118,4247.692764886345
OSMWB001301,PH063022199,2014-01-01,Y,887.014568652779,10000.0,613.4733815624692,0.0,5272.811931910709,0.0,0.0,2899.23856394104,6001.198500766373
OSMWB001302,PH063022175,2014-01-01,Y,2161.638305325414,10000.0,1405.6186155237876,1218.9593537297828,6873.652864847481,0.0,717.4629028757353,1818.844415037224,6456.12740514982
OSMWB001303,PH063022119,2014-01-01,Y,43.21226219900307,10000.0,0.0,0.0,6741.081668502776,0.0,3055.671638791524,1541.802033928092,10000.0
OSMWB001304,PH063022112,2014-01-01,Y,992.2432637183311,10000.0,135.44398898689678,0.0,5981.079388087032,0.0,1971.835119734196,460.9345041103382,8154.931474509227
OSMWB001305,PH063022048,2014-01-01,Y,0.0,10000.0,0.0,0.0,7769.376281947785,0.0,3243.548021899337,3481.663579563091,10000.0
OSMWB001306,PH063022018,2014-01-01,Y,1974.7650050972584,10000.0,1151.3375663259055,933.199296349204,6806.932493607174,0.3755185727664117,1181.9909414676367,1534.016160963492,7406.252976377695
OSMWB001307,PH063022068,2014-01-01,Y,57.27441861414451,10000.0,0.0,0.0,6038.954257844739,0.0,359.897871780378,2993.6633384519,3971.019414741508
OSMWB001308,PH063022108,2014-01-01,Y,2747.9032447918285,10000.0,1862.2394240861936,1501.4879036019554,7620.602176993534,115.6054530424104,863.856622347888,2060.515584198773,7558.440748947882
OSMWB001309,PH063022125,2014-01-01,Y,1053.1740115840146,10000.0,1180.9801858014646,796.8627320168102,4410.668350915051,1001.3821187247422,2094.700881623162,1765.9426693178716,10000.0
OSMWB00130A,PH063022174,2014-01-01,Y,0.0,10000.0,0.0,0.0,5492.55096652166,0.0,2735.5299618074155,556.8591897318008,10000.0
OSMWB00130B,PH063022105,2014-01-01,Y,1883.8058090886325,10000.0,0.0,197.4643234793724,2972.180388433105,283.1108965310128,0.0,3104.151032988977,8376.880063730163
OSMWB00130C,PH063022098,2014-01-01,Y,2939.9418268886425,9910.309107573716,1526.4721449741708,130.63194089662124,8204.00254655465,166.68034141353073,2018.9095675461488,1504.428945592825,5329.503843655395
OSMWB00130D,PH063022053,2014-01-01,Y,356.12062075144,10000.0,166.49983364034324,385.7914038825144,5449.832526475633,456.0571000492052,2745.680916107545,1063.848284295224,10000.0
OSMWB00130E,PH063022010,2014-01-01,Y,1468.2864544945014,10000.0,63.37393314857581,0.0,6740.769935070096,0.0,984.6067656099252,2122.4062630527374,3976.3777529547647
OSMWB00130F,PH063022116,2014-01-01,Y,1097.8725850418705,10000.0,331.31093878505305,141.22177189775215,3761.1259589727647,221.7804323950038,1245.5142821231163,1955.9751409462988,9808.873915091855
OSMWB001310,PH063022079,2014-01-01,Y,516.3434023429612,10000.0,226.1020001835312,110.10135308666176,5979.500950295927,600.2756436343655,3488.483863760684,1415.253646475936,10000.0
OSMWB001311,PH063022055,2014-01-01,Y,568.5010117249145,10000.0,694.3921046533925,488.5544901237778,4920.227244457643,535.793444022526,2244.3757065957507,1249.4711007998678,10000.0
OSMWB001312,PH063022042,2014-01-01,Y,51.5988454256003,10000.0,403.3140131440208,0.0,4192.109417234253,0.0,1158.961053398686,1176.7390252100654,8851.665302343652
OSMWB001313,PH063022127,2014-01-01,Y,2244.212052132709,10000.0,1139.311507444118,1908.573941870949,8341.543233119375,308.7983005377157,226.4711903229808,2094.6369561842976,8939.774231995118
OSMWB001314,PH063022187,2014-01-01,Y,4696.94719174357,9409.242422384305,703.3625988397562,1284.3712793223735,9963.971834188773,0.0,0.0,2230.547810827517,7061.280245462699
OSMWB001315,PH063022063,2014-01-01,Y,987.4703640989876,10000.0,130.31764342306218,388.0096118539098,5268.240350811018,1.454617304235829,938.0141253299256,1646.6675955559297,7482.79130406836
OSMWB001316,PH063022148,2014-01-01,Y,39.08761157246144,10000.0,730.923721308823,0.0,4577.288737050412,2.0872870430532062,1629.3264982595888,934.6886919784578,9249.192379160631
OSMWB001317,PH063022155,2014-01-01,Y,428.1876040952479,10000.0,0.0,0.0,8564.576514966071,0.0,2551.656725649504,3591.969914392781,10000.0
OSMWB001318,PH063022165,2014-01-01,Y,1865.0282646471835,10000.0,1441.2618334925062,1121.608118778615,7529.545451562216,0.0,0.0,1330.9074512716336,8552.279727825515
OSMWB001319,PH063022032,2014-01-01,Y,16.02838408526774,10000.0,0.0,0.0,6220.065915450115,1100.4235767943806,4301.2422392207845,2507.390735146342,10000.0
OSMWB00131A,PH063022012,2014-01-01,Y,1048.0093823629531,10000.0,192.8017648992016,0.0,4496.868433479696,0.0,375.5813412749256,2230.820511574334,6985.365571889304
OSMWB00131B,PH063022131,2014-01-01,Y,145.5171888392782,10000.0,179.86307459046364,0.0,4003.884721863036,0.0,960.881103267282,1351.0963639193246,8762.84289550113
OSMWB00131C,PH063022102,2014-01-01,Y,957.6409776278856,10000.0,328.2021850204066,141.22177189775215,3864.814308921108,222.6671548211341,1245.4893615397175,1854.449883794873,9699.473696701774
OSMWB00131D,PH063022172,2014-01-01,Y,994.5801888474098,10000.0,17.779313658680064,0.0,5367.073998531184,1037.392112471361,3234.364748901637,1683.0219528420034,10000.0
OSMWB00138C,PH063022008,2014-01-01,Y,172.01884966345244,10000.0,97.19518651170226,195.06458588212425,6617.670513675256,259.4415989916355,3312.775870155167,1625.538478844884,10000.0
OSMWB00138D,PH063022078,2014-01-01,Y,2002.9083939545776,10000.0,1249.6353816408953,817.074514122222,7218.27463249387,0.0,807.2779569999116,1249.6744827176858,8429.780286543
OSMWB00138E,PH063022193,2014-01-01,Y,908.72907689664,10000.0,122.5678027000481,0.0,3939.056233957817,9.862821992233409,978.1869825415802,1851.5872558917767,9436.208941435065
OSMWB00138F,PH063022006,2014-01-01,Y,2444.283524236137,10000.0,1559.121305369562,1210.1726622312806,7334.210605064369,263.6288223939577,591.7649622411624,1784.4230947806104,7774.99684685501
OSMWB001390,PH063022016,2014-01-01,Y,1214.7747857671247,10000.0,197.27576418772392,0.0,5958.257858089105,0.0,218.76842160159,3005.000635487435,5475.153106588874
OSMWB001391,PH063022026,2014-01-01,Y,1818.774563204688,8346.044264771253,0.0,1760.773063845268,9748.292986284525,1800.7942361207213,0.0,550.8576032265454,2040.402713519513
OSMWB001392,PH063022028,2014-01-01,Y,2051.8969788160875,10000.0,1140.068690280789,749.7331798401269,7023.755173388083,0.0,1134.545757414931,1315.2870835241094,7943.716173535682
OSMWB001393,PH063022140,2014-01-01,Y,846.9537467132672,10000.0,713.8031873875087,558.357986703627,4185.093300245881,625.335999159413,1602.2579116043255,1697.142351745874,9930.423946752418
OSMWB001394,PH063022113,2014-01-01,Y,1352.2697588233457,10000.0,144.44814461543922,0.0,3434.286371537933,9.4919260626077,540.4131373124013,2397.679838449216,9292.318239765464
OSMWB001395,PH063022191,2014-01-01,Y,938.6148354050722,10000.0,0.0,0.0,5841.535738294784,1027.1441948946092,3519.9918262481688,1766.7616450093155,10000.0
OSMWB001396,PH063022047,2014-01-01,Y,1028.469703452406,10000.0,0.0,112.25338601360411,3815.673955804793,192.6076171734915,0.0,2243.3967673571897,7909.462076851904
OSMWB001397,PH063022136,2014-01-01,Y,1230.1837737459432,10000.0,909.7111588602202,721.4833701311985,4039.3900692648126,800.5639196382386,1825.826334563509,2051.0557964078707,10000.0
OSMWB001398,PH063022096,2014-01-01,Y,904.5075725997066,10000.0,179.74422890946667,142.1106931295559,4486.252866823658,148.53413170973704,460.5587841544785,1800.843645251084,7581.818374016878
OSMWB001399,PH063022089,2014-01-01,Y,1249.9691864237057,10000.0,190.94743194377045,0.0,3432.7369703751,0.0,171.13435795513806,2448.0205298157884,8878.499313460647
OSMWB00139A,PH063022100,2014-01-01,Y,498.6970525058022,10000.0,141.03673771031228,196.1827430421523,4708.548655085123,280.48524199226205,882.3042516553289,1437.4761365101594,8241.017657210445
OSMWB00139B,PH063022090,2014-01-01,Y,539.4723620580638,10000.0,870.2882621753763,474.21362261614655,4429.545828261716,504.9979361625653,1689.616048901168,1387.8891406974255,9808.577535998167
OSMWB00139C,PH063022003,2014-01-01,Y,519.2132283480098,10000.0,354.99639622903726,103.99174529274808,4487.466933538475,191.3213937328868,674.7382010684781,1686.7356381160737,8250.233490411567
OSMWB00139D,PH063022195,2014-01-01,Y,1548.4691396114854,10000.0,251.86815798304303,60.73142472547837,2999.0182989537766,130.2382665127401,613.9937880879386,2537.7526306917307,9372.399063544965
OSMWB00139E,PH063022104,2014-01-01,Y,499.3784293421228,10000.0,654.1182495279239,440.4368603531613,4965.509346898543,482.90187689436544,2191.528863425091,1190.8221736552582,10000.0
OSMWB00139F,PH063022051,2014-01-01,Y,2763.2363563942863,10000.0,1951.248926755016,1876.6205137788404,8298.287341319705,0.0,0.0,2214.7978752561417,8287.10044098334
OSMWB0013A0,PH063022065,2014-01-01,Y,591.2661981955305,10000.0,107.06560558932595,0.0,6002.6489500117,692.1694907333163,3643.599970670407,1711.4859770542837,10000.0
OSMWB0013A1,PH063022128,2014-01-01,Y,2104.536584744334,10000.0,1104.4052242129912,1622.10842541363,8016.085943739466,307.5566008712315,318.8999109251088,1770.072824134348,8899.294594218147
OSMWB0013A2,PH063022076,2014-01-01,Y,1314.3230033031998,10000.0,555.3542925605005,573.4234693965864,6069.669593732455,292.48488678034784,1670.6054705975089,1094.2934304753603,7798.346265775315
OSMWB0013A3,PH063022056,2014-01-01,Y,2500.3083910197743,10000.0,1589.1538365885294,1183.6901382589815,7454.454648030266,356.7765265744183,664.283935693837,1711.9088155674683,7906.464494329988
OSMWB0013A4,PH063022019,2014-01-01,Y,1308.616126186468,10000.0,32.22727634541867,0.0,7753.654591549218,31.10889030168161,1086.6274259896925,1790.783421038881,2005.72112260302
OSMWB0013A5,PH063022129,2014-01-01,Y,363.0442845325133,10000.0,250.70471258429583,362.7934494262429,6124.564960747825,424.5178311248861,3322.119120946477,1311.7704874316842,10000.0
OSMWB0013A6,PH063022173,2014-01-01,Y,389.8079307178831,10000.0,0.0,0.0,6951.948788334448,0.0,3086.973867131314,1861.1961837944684,10000.0
OSMWB0013A7,PH063022087,2014-01-01,Y,1245.282366264298,10000.0,1.528447405141862,0.0,2516.1604736529057,0.0,0.0,2465.45279716869,8444.869799548278
OSMWB0013A8,PH063022101,2014-01-01,Y,588.1949644225582,10000.0,243.1306506794032,482.3451871932168,5341.413077491612,394.7854956343724,1480.1438044375654,1147.4904671342188,7907.431662637463
OSMWB0013A9,PH063022086,2014-01-01,Y,2122.649091319483,7230.258048519329,0.0,511.8383187988178,10000.0,544.2381248048557,0.0,0.0,3560.4952305058014
OSMWB0013AA,PH063022050,2014-01-01,Y,2538.0035209979083,10000.0,1976.218157584975,1564.2416068733098,7931.154389616924,0.0,8.817651874916187,1929.4573872791336,8022.795287485207
OSMWB001419,PH063022200,2014-01-01,Y,834.8625599228512,10000.0,894.8227717159349,739.752354990168,4336.431486355212,796.6885460392897,1782.733233814051,1637.172582955559,10000.0
OSMWB00141A,PH063022135,2014-01-01,Y,2989.1725544294827,10000.0,1681.4406815570942,799.6608355516198,7772.735233627218,651.0194505458549,1618.2248815091843,2145.4619718383133,5686.795917143017
OSMWB00141B,PH063022017,2014-01-01,Y,760.3751443618798,10000.0,398.4489921370709,0.0,4592.860898426791,907.288544824145,2352.681133731544,1483.2694169815982,10000.0
OSMWB00141C,PH063022120,2014-01-01,Y,1446.7280634516785,10000.0,210.6658440696001,1028.2971424896632,8113.503195582964,610.2399771333635,1388.6430770659354,1880.4500801784536,10000.0
OSMWB00141D,PH063022007,2014-01-01,Y,1086.850938420912,10000.0,106.4892103930222,0.0,3629.767995915105,14.412599214824326,995.7838998242426,2026.781945615024,9501.671802420116
OSMWB00141E,PH063022192,2014-01-01,Y,445.6773370085139,10000.0,278.2280070733004,302.68971282831,5445.058002304042,576.7540346848181,2801.967895230688,1154.7785077831657,10000.0
OSMWB00141F,PH063022049,2014-01-01,Y,2581.2363729120902,10000.0,1039.690137861463,2152.4556987317574,8570.990374388864,348.51788916593574,0.0,2321.28789374915,8256.978360961139
OSMWB001420,PH063022031,2014-01-01,Y,11.494563786477546,10000.0,598.0107806815923,0.0,7491.017198651841,1075.1238017821424,3795.4510277660247,3739.895466690216,10000.0
OSMWB001421,PH063022107,2014-01-01,Y,1350.0924125126585,10000.0,355.4681354790842,150.3487078711016,3614.945364792032,230.7869179371761,1239.0811488374009,2218.8424826138657,9873.594074061595
